"region","mission_name","station","event_id","sample_id","year","month","day","date","season","time","longitude","latitude","depth","parameter_name","method","data_value"
"CLS","MLB2012001","L3_17","18MF12001074","380348",2012,6,8,2012-06-08,"Spring","1258",-51.34417,57.798,99,"Chlorophyll A","Chl_a",0.05951
"CLS","MLB2012001","L3_17","18MF12001074","380349",2012,6,8,2012-06-08,"Spring","1259",-51.34417,57.798,48,"Chlorophyll A","Chl_a",0.31031
"CLS","MLB2012001","L3_17","18MF12001074","380350",2012,6,8,2012-06-08,"Spring","1300",-51.34417,57.798,24,"Chlorophyll A","Chl_a",7.78787
"CLS","MLB2012001","L3_17","18MF12001074","380351",2012,6,8,2012-06-08,"Spring","1301",-51.34417,57.798,1,"Chlorophyll A","Chl_a",4.44508
"CLS","MLB2012001","L3_18","18MF12001079","380354",2012,6,8,2012-06-08,"Spring","1826",-50.88083,58.2135,101,"Chlorophyll A","Chl_a",0.12817
"CLS","MLB2012001","L3_18","18MF12001079","380355",2012,6,8,2012-06-08,"Spring","1829",-50.88083,58.2135,80,"Chlorophyll A","Chl_a",0.13492
"CLS","MLB2012001","L3_18","18MF12001079","380356",2012,6,8,2012-06-08,"Spring","1830",-50.88083,58.2135,59,"Chlorophyll A","Chl_a",0.55127
"CLS","MLB2012001","L3_18","18MF12001079","380358",2012,6,8,2012-06-08,"Spring","1832",-50.88083,58.2135,38,"Chlorophyll A","Chl_a",1.02805
"CLS","MLB2012001","L3_18","18MF12001079","380359",2012,6,8,2012-06-08,"Spring","1832",-50.88083,58.2135,30,"Chlorophyll A","Chl_a",2.22254
"CLS","MLB2012001","L3_18","18MF12001079","380360",2012,6,8,2012-06-08,"Spring","1833",-50.88083,58.2135,20,"Chlorophyll A","Chl_a",8.97298
"CLS","MLB2012001","L3_18","18MF12001079","380361",2012,6,8,2012-06-08,"Spring","1834",-50.88083,58.2135,10,"Chlorophyll A","Chl_a",7.61857
"CLS","MLB2012001","L3_18","18MF12001079","380362",2012,6,8,2012-06-08,"Spring","1835",-50.88083,58.2135,2,"Chlorophyll A","Chl_a",7.61857
"CLS","MLB2012001","L3_19","18MF12001086","380407",2012,6,9,2012-06-09,"Spring","555",-50.41885,58.6399,100,"Chlorophyll A","Chl_a",0.028
"CLS","MLB2012001","L3_19","18MF12001086","380408",2012,6,9,2012-06-09,"Spring","556",-50.41885,58.6399,50,"Chlorophyll A","Chl_a",1.22174
"CLS","MLB2012001","L3_19","18MF12001086","380409",2012,6,9,2012-06-09,"Spring","558",-50.41885,58.6399,25,"Chlorophyll A","Chl_a",4.98156
"CLS","MLB2012001","L3_19","18MF12001086","380410",2012,6,9,2012-06-09,"Spring","558",-50.41885,58.6399,3,"Chlorophyll A","Chl_a",3.21885
"CLS","MLB2012001","L3_20","18MF12001088","380431",2012,6,9,2012-06-09,"Spring","1124",-49.95193,59.0673,99,"Chlorophyll A","Chl_a",0.08226
"CLS","MLB2012001","L3_20","18MF12001088","380432",2012,6,9,2012-06-09,"Spring","1125",-49.95193,59.0673,50,"Chlorophyll A","Chl_a",0.09101
"CLS","MLB2012001","L3_20","18MF12001088","380433",2012,6,9,2012-06-09,"Spring","1126",-49.95193,59.0673,23,"Chlorophyll A","Chl_a",2.06926
"CLS","MLB2012001","L3_21B","18MF12001091","380437",2012,6,9,2012-06-09,"Spring","1447",-49.47632,59.48208,100,"Chlorophyll A","Chl_a",0.09101
"CLS","MLB2012001","L3_21B","18MF12001091","380438",2012,6,9,2012-06-09,"Spring","1448",-49.47632,59.48208,80,"Chlorophyll A","Chl_a",0.20238
"CLS","MLB2012001","L3_21B","18MF12001091","380439",2012,6,9,2012-06-09,"Spring","1449",-49.47632,59.48208,60,"Chlorophyll A","Chl_a",0.42531
"CLS","MLB2012001","L3_21B","18MF12001091","380440",2012,6,9,2012-06-09,"Spring","1450",-49.47632,59.48208,51,"Chlorophyll A","Chl_a",1.01315
"CLS","MLB2012001","L3_21B","18MF12001091","380441",2012,6,9,2012-06-09,"Spring","1450",-49.47632,59.48208,40,"Chlorophyll A","Chl_a",1.84751
"CLS","MLB2012001","L3_21B","18MF12001091","380442",2012,6,9,2012-06-09,"Spring","1451",-49.47632,59.48208,29,"Chlorophyll A","Chl_a",1.50483
"CLS","MLB2012001","L3_21B","18MF12001091","380443",2012,6,9,2012-06-09,"Spring","1451",-49.47632,59.48208,20,"Chlorophyll A","Chl_a",2.22254
"CLS","MLB2012001","L3_21B","18MF12001091","380444",2012,6,9,2012-06-09,"Spring","1452",-49.47632,59.48208,11,"Chlorophyll A","Chl_a",3.83197
"CLS","MLB2012001","L3_21B","18MF12001091","380445",2012,6,9,2012-06-09,"Spring","1452",-49.47632,59.48208,2,"Chlorophyll A","Chl_a",2.5291
"CLS","MLB2012001","L3_22","18MF12001100","380489",2012,6,9,2012-06-09,"Spring","2328",-49.16495,59.74905,100,"Chlorophyll A","Chl_a",0.11726
"CLS","MLB2012001","L3_22","18MF12001100","380490",2012,6,9,2012-06-09,"Spring","2330",-49.16495,59.74905,50,"Chlorophyll A","Chl_a",2.45246
"CLS","MLB2012001","L3_22","18MF12001100","380491",2012,6,9,2012-06-09,"Spring","2331",-49.16495,59.74905,25,"Chlorophyll A","Chl_a",1.08765
"CLS","MLB2012001","L3_22","18MF12001100","380492",2012,6,9,2012-06-09,"Spring","2332",-49.16495,59.74905,2,"Chlorophyll A","Chl_a",3.25717
"CLS","MLB2012001","L3_23","18MF12001103","380512",2012,6,10,2012-06-10,"Spring","402",-48.90148,59.98177,100,"Chlorophyll A","Chl_a",0.96845
"CLS","MLB2012001","L3_23","18MF12001103","380513",2012,6,10,2012-06-10,"Spring","404",-48.90148,59.98177,48,"Chlorophyll A","Chl_a",0.58107
"CLS","MLB2012001","L3_23","18MF12001103","380514",2012,6,10,2012-06-10,"Spring","405",-48.90148,59.98177,25,"Chlorophyll A","Chl_a",0.89396
"CLS","MLB2012001","L3_23","18MF12001103","380515",2012,6,10,2012-06-10,"Spring","405",-48.90148,59.98177,2,"Chlorophyll A","Chl_a",1.17704
"CLS","MLB2012001","L3_17.4","18MF12001131","380647",2012,6,12,2012-06-12,"Spring","1325",-51.15625,57.96865,100,"Chlorophyll A","Chl_a",0.05601
"CLS","MLB2012001","L3_17.4","18MF12001131","380648",2012,6,12,2012-06-12,"Spring","1326",-51.15625,57.96865,80,"Chlorophyll A","Chl_a",0.13301
"CLS","MLB2012001","L3_17.4","18MF12001131","380649",2012,6,12,2012-06-12,"Spring","1326",-51.15625,57.96865,59,"Chlorophyll A","Chl_a",0.65557
"CLS","MLB2012001","L3_17.4","18MF12001131","380650",2012,6,12,2012-06-12,"Spring","1327",-51.15625,57.96865,52,"Chlorophyll A","Chl_a",1.25154
"CLS","MLB2012001","L3_17.4","18MF12001131","380651",2012,6,12,2012-06-12,"Spring","1327",-51.15625,57.96865,40,"Chlorophyll A","Chl_a",2.5291
"CLS","MLB2012001","L3_17.4","18MF12001131","380652",2012,6,12,2012-06-12,"Spring","1327",-51.15625,57.96865,29,"Chlorophyll A","Chl_a",5.44139
"CLS","MLB2012001","L3_17.4","18MF12001131","380653",2012,6,12,2012-06-12,"Spring","1328",-51.15625,57.96865,20,"Chlorophyll A","Chl_a",8.97298
"CLS","MLB2012001","L3_17.4","18MF12001131","380654",2012,6,12,2012-06-12,"Spring","1328",-51.15625,57.96865,9,"Chlorophyll A","Chl_a",6.09283
"CLS","MLB2012001","L3_17.4","18MF12001131","380655",2012,6,12,2012-06-12,"Spring","1328",-51.15625,57.96865,2,"Chlorophyll A","Chl_a",5.70963
"CLS","HUD2013008","L3_11","034","392134",2013,5,12,2013-05-12,"Spring","625",-53.6315,55.6101,101.1,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.199
"CLS","HUD2013008","L3_11","034","392136",2013,5,12,2013-05-12,"Spring","625",-53.6315,55.6101,50.15,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7599
"CLS","HUD2013008","L3_11","034","392137",2013,5,12,2013-05-12,"Spring","625",-53.6315,55.6101,20.09,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8344
"CLS","HUD2013008","L3_11","034","392138",2013,5,12,2013-05-12,"Spring","625",-53.6315,55.6101,1.39,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8791
"CLS","HUD2013008","L3_12","042","392159",2013,5,12,2013-05-12,"Spring","2244",-53.4158,55.8499,99.68,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.0438
"CLS","HUD2013008","L3_12","042","392160",2013,5,12,2013-05-12,"Spring","2244",-53.4158,55.8499,49.24,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.3306
"CLS","HUD2013008","L3_12","042","392161",2013,5,12,2013-05-12,"Spring","2244",-53.4158,55.8499,24.75,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.3707
"CLS","HUD2013008","L3_12","042","392162",2013,5,12,2013-05-12,"Spring","2244",-53.4158,55.8499,2.86,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.3856
"CLS","HUD2013008","L3_13","046","392183",2013,5,13,2013-05-13,"Spring","547",-53.1158,56.1124,101.17,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.2226
"CLS","HUD2013008","L3_13","046","392184",2013,5,13,2013-05-13,"Spring","547",-53.1158,56.1124,51.91,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7152
"CLS","HUD2013008","L3_13","046","392185",2013,5,13,2013-05-13,"Spring","547",-53.1158,56.1124,24.37,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7152
"CLS","HUD2013008","L3_13","046","392186",2013,5,13,2013-05-13,"Spring","547",-53.1158,56.1124,3.91,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.745
"CLS","HUD2013008","L3_14","050","392191",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,101.69,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7301
"CLS","HUD2013008","L3_14","050","392192",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,80.69,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.475
"CLS","HUD2013008","L3_14","050","392193",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,61.23,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.4601
"CLS","HUD2013008","L3_14","050","392194",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,51.32,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.2217
"CLS","HUD2013008","L3_14","050","392196",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,41.29,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.2962
"CLS","HUD2013008","L3_14","050","392198",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,28.85,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1025
"CLS","HUD2013008","L3_14","050","392201",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,20.79,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9685
"CLS","HUD2013008","L3_14","050","392203",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,11.55,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1025
"CLS","HUD2013008","L3_14","050","392205",2013,5,13,2013-05-13,"Spring","1348",-52.67889,56.5385,2.92,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.0281
"CLS","HUD2013008","L3_15","054","392227",2013,5,13,2013-05-13,"Spring","1959",-52.2333,56.9577,99.02,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.0455
"CLS","HUD2013008","L3_15","054","392228",2013,5,13,2013-05-13,"Spring","1959",-52.2333,56.9577,48.1,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1472
"CLS","HUD2013008","L3_15","054","392229",2013,5,13,2013-05-13,"Spring","1959",-52.2333,56.9577,25.27,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.177
"CLS","HUD2013008","L3_15","054","392230",2013,5,13,2013-05-13,"Spring","1959",-52.2333,56.9577,4.49,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.0727
"CLS","HUD2013008","L3_16","063","392251",2013,5,14,2013-05-14,"Spring","138",-51.7941,57.3795,101.17,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7152
"CLS","HUD2013008","L3_16","063","392252",2013,5,14,2013-05-14,"Spring","138",-51.7941,57.3795,50.51,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7003
"CLS","HUD2013008","L3_16","063","392253",2013,5,14,2013-05-14,"Spring","138",-51.7941,57.3795,25.87,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.6705
"CLS","HUD2013008","L3_17","071","392262",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,100.92,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8642
"CLS","HUD2013008","L3_17","071","392263",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,79.18,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7897
"CLS","HUD2013008","L3_17","071","392264",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,59.86,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8642
"CLS","HUD2013008","L3_17","071","392265",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,48.92,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8791
"CLS","HUD2013008","L3_17","071","392267",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,39.43,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9089
"CLS","HUD2013008","L3_17","071","392269",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,29.38,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9089
"CLS","HUD2013008","L3_17","071","392272",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,20.36,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.0281
"CLS","HUD2013008","L3_17","071","392274",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,8.61,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.0132
"CLS","HUD2013008","L3_17","071","392276",2013,5,14,2013-05-14,"Spring","925",-51.3363,57.8004,1.9,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9685
"CLS","HUD2013008","L3_18","091","392322",2013,5,14,2013-05-14,"Spring","2144",-50.875,58.2218,100.78,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.4284
"CLS","HUD2013008","L3_18","091","392323",2013,5,14,2013-05-14,"Spring","2144",-50.875,58.2218,49.56,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7897
"CLS","HUD2013008","L3_18","091","392324",2013,5,14,2013-05-14,"Spring","2144",-50.875,58.2218,24.74,"Chlorophyll A","Chl_a_Holm-Hansen_F",2.9889
"CLS","HUD2013008","L3_18","091","392325",2013,5,14,2013-05-14,"Spring","2144",-50.875,58.2218,3.34,"Chlorophyll A","Chl_a_Holm-Hansen_F",4.2535
"CLS","HUD2013008","L3_19","101","392346",2013,5,15,2013-05-15,"Spring","328",-50.4157,58.6398,100.84,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.2867
"CLS","HUD2013008","L3_19","101","392347",2013,5,15,2013-05-15,"Spring","328",-50.4157,58.6398,49.86,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8195
"CLS","HUD2013008","L3_19","101","392348",2013,5,15,2013-05-15,"Spring","328",-50.4157,58.6398,24.42,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8344
"CLS","HUD2013008","L3_19","101","392349",2013,5,15,2013-05-15,"Spring","328",-50.4157,58.6398,3,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7897
"CLS","HUD2013008","L3_20","118","392357",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,99,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.6109
"CLS","HUD2013008","L3_20","118","392358",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,82.19,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7748
"CLS","HUD2013008","L3_20","118","392359",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,59.66,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9089
"CLS","HUD2013008","L3_20","118","392360",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,50.3,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9536
"CLS","HUD2013008","L3_20","118","392362",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,39.99,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9536
"CLS","HUD2013008","L3_20","118","392364",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,29.1,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.9089
"CLS","HUD2013008","L3_20","118","392367",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,18.5,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.894
"CLS","HUD2013008","L3_20","118","392369",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,9.27,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8791
"CLS","HUD2013008","L3_20","118","392372",2013,5,15,2013-05-15,"Spring","956",-49.9466,59.0693,2.76,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8791
"CLS","HUD2013008","L3_21","126","392417",2013,5,15,2013-05-15,"Spring","1734",-49.4767,59.4779,100.31,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.1821
"CLS","HUD2013008","L3_21","126","392418",2013,5,15,2013-05-15,"Spring","1734",-49.4767,59.4779,48.6,"Chlorophyll A","Chl_a_Holm-Hansen_F",11.3432
"CLS","HUD2013008","L3_21","126","392419",2013,5,15,2013-05-15,"Spring","1734",-49.4767,59.4779,25.59,"Chlorophyll A","Chl_a_Holm-Hansen_F",11.1739
"CLS","HUD2013008","L3_21","126","392420",2013,5,15,2013-05-15,"Spring","1734",-49.4767,59.4779,0.83,"Chlorophyll A","Chl_a_Holm-Hansen_F",9.1423
"CLS","HUD2013008","L3_22","131","392441",2013,5,15,2013-05-15,"Spring","2213",-49.1665,59.75,100.7,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.2226
"CLS","HUD2013008","L3_22","131","392443",2013,5,15,2013-05-15,"Spring","2213",-49.1665,59.75,24.21,"Chlorophyll A","Chl_a_Holm-Hansen_F",5.1732
"CLS","HUD2013008","L3_22","131","392444",2013,5,15,2013-05-15,"Spring","2213",-49.1665,59.75,3.16,"Chlorophyll A","Chl_a_Holm-Hansen_F",4.9432
"CLS","HUD2013008","L3_23","137","392465",2013,5,16,2013-05-16,"Spring","329",-48.9004,59.9795,103.29,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.0944
"CLS","HUD2013008","L3_23","137","392466",2013,5,16,2013-05-16,"Spring","329",-48.9004,59.9795,51.19,"Chlorophyll A","Chl_a_Holm-Hansen_F",11.5125
"CLS","HUD2013008","L3_23","137","392467",2013,5,16,2013-05-16,"Spring","329",-48.9004,59.9795,24.92,"Chlorophyll A","Chl_a_Holm-Hansen_F",12.6976
"CLS","HUD2013008","L3_23","137","392468",2013,5,16,2013-05-16,"Spring","329",-48.9004,59.9795,2.2,"Chlorophyll A","Chl_a_Holm-Hansen_F",12.0204
"CLS","HUD2013008","BIO_02","164","392587",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,97.66,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.0727
"CLS","HUD2013008","BIO_02","164","392588",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,78.61,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1323
"CLS","HUD2013008","BIO_02","164","392589",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,59.7,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1621
"CLS","HUD2013008","BIO_02","164","392590",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,50.06,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.0876
"CLS","HUD2013008","BIO_02","164","392592",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,38.44,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.2664
"CLS","HUD2013008","BIO_02","164","392594",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,30.62,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1025
"CLS","HUD2013008","BIO_02","164","392597",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,19.97,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.326
"CLS","HUD2013008","BIO_02","164","392599",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,8.83,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.2664
"CLS","HUD2013008","BIO_02","164","392601",2013,5,18,2013-05-18,"Spring","1719",-51.3029,57.8182,3.25,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.1621
"CLS","HUD2013008","L3_14.2","169","392647",2013,5,19,2013-05-19,"Spring","546",-52.5697,56.6421,102.33,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8046
"CLS","HUD2013008","L3_14.2","169","392648",2013,5,19,2013-05-19,"Spring","546",-52.5697,56.6421,50.15,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.8195
"CLS","HUD2013008","L3_14.2","169","392649",2013,5,19,2013-05-19,"Spring","546",-52.5697,56.6421,24.79,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7301
"CLS","HUD2013008","L3_14.2","169","392650",2013,5,19,2013-05-19,"Spring","546",-52.5697,56.6421,2.86,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.7152
"CLS","HUD2014007","L3_15","025","400100",2014,5,7,2014-05-07,"Spring","237",-52.2375,56.96,100.07,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.26442
"CLS","HUD2014007","L3_15","025","400101",2014,5,7,2014-05-07,"Spring","238",-52.2375,56.96,51.77,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.53796
"CLS","HUD2014007","L3_15","025","400102",2014,5,7,2014-05-07,"Spring","239",-52.2375,56.96,25.72,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.542515
"CLS","HUD2014007","L3_15","025","400103",2014,5,7,2014-05-07,"Spring","240",-52.2375,56.96,1.74,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.56987
"CLS","HUD2014007","L3_16","029","400124",2014,5,7,2014-05-07,"Spring","1105",-51.7925,57.3803,100.74,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.07371
"CLS","HUD2014007","L3_16","029","400125",2014,5,7,2014-05-07,"Spring","1106",-51.7925,57.3803,51.37,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.37839
"CLS","HUD2014007","L3_16","029","400126",2014,5,7,2014-05-07,"Spring","1107",-51.7925,57.3803,24.99,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.20059
"CLS","HUD2014007","L3_16","029","400127",2014,5,7,2014-05-07,"Spring","1108",-51.7925,57.3803,2.55,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.196425
"CLS","HUD2014007","L3_17","033","400130",2014,5,7,2014-05-07,"Spring","1452",-51.3347,57.7957,100.07,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.20971
"CLS","HUD2014007","L3_17","033","400131",2014,5,7,2014-05-07,"Spring","1453",-51.3347,57.7957,80.71,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.31912
"CLS","HUD2014007","L3_17","033","400132",2014,5,7,2014-05-07,"Spring","1454",-51.3347,57.7957,59.56,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.44222
"CLS","HUD2014007","L3_17","033","400134",2014,5,7,2014-05-07,"Spring","1454",-51.3347,57.7957,50.21,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.44222
"CLS","HUD2014007","L3_17","033","400135",2014,5,7,2014-05-07,"Spring","1455",-51.3347,57.7957,40.03,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.437655
"CLS","HUD2014007","L3_17","033","400137",2014,5,7,2014-05-07,"Spring","1455",-51.3347,57.7957,28.95,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.49237
"CLS","HUD2014007","L3_17","033","400142",2014,5,7,2014-05-07,"Spring","1456",-51.3347,57.7957,20.26,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.465015
"CLS","HUD2014007","L3_17","033","400144",2014,5,7,2014-05-07,"Spring","1456",-51.3347,57.7957,9.6,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.47869
"CLS","HUD2014007","L3_17","033","400146",2014,5,7,2014-05-07,"Spring","1457",-51.3347,57.7957,1.66,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.5106
"CLS","HUD2014007","L3_17","037","400172",2014,5,7,2014-05-07,"Spring","2327",-51.3327,57.7997,100.5,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.40119
"CLS","HUD2014007","L3_17","037","400173",2014,5,7,2014-05-07,"Spring","2328",-51.3327,57.7997,49.86,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.446775
"CLS","HUD2014007","L3_17","037","400174",2014,5,7,2014-05-07,"Spring","2328",-51.3327,57.7997,24.79,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.47869
"CLS","HUD2014007","L3_17","037","400175",2014,5,7,2014-05-07,"Spring","2329",-51.3327,57.7997,3.69,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.47413
"CLS","HUD2014007","L3_18","040","400196",2014,5,8,2014-05-08,"Spring","457",-50.884,58.2172,100.27,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.29177
"CLS","HUD2014007","L3_18","040","400197",2014,5,8,2014-05-08,"Spring","458",-50.884,58.2172,50.7,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.446775
"CLS","HUD2014007","L3_18","040","400198",2014,5,8,2014-05-08,"Spring","459",-50.884,58.2172,23.78,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.5032
"CLS","HUD2014007","L3_18","040","400199",2014,5,8,2014-05-08,"Spring","500",-50.884,58.2172,3.32,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.51854
"CLS","HUD2014007","L3_19","043","400220",2014,5,8,2014-05-08,"Spring","1032",-50.4197,58.6395,100.34,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.782275
"CLS","HUD2014007","L3_19","043","400221",2014,5,8,2014-05-08,"Spring","1033",-50.4197,58.6395,50.4,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.31913
"CLS","HUD2014007","L3_19","043","400222",2014,5,8,2014-05-08,"Spring","1034",-50.4197,58.6395,25.97,"Chlorophyll A","Chl_a_Holm-Hansen_F",5.475785
"CLS","HUD2014007","L3_19","043","400223",2014,5,8,2014-05-08,"Spring","1035",-50.4197,58.6395,2.35,"Chlorophyll A","Chl_a_Holm-Hansen_F",3.69297
"CLS","HUD2014007","L3_20","047","400226",2014,5,8,2014-05-08,"Spring","1405",-49.9388,59.0698,99.19,"Chlorophyll A","Chl_a_Holm-Hansen_F",1.82526
"CLS","HUD2014007","L3_20","047","400227",2014,5,8,2014-05-08,"Spring","1405",-49.9388,59.0698,78.92,"Chlorophyll A","Chl_a_Holm-Hansen_F",0.521895
"CLS","HUD2014007","L3_20","047","400228",2014,5,8,2014-05-08,"Spring","1406",-49.9388,59.0698,59.71,"Chlorophyll A","Chl_a_Holm-Hansen_F",2.277595
"CLS","HUD2014007","L3_20","047","400230",2014,5,8,2014-05-08,"Spring","1406",-49.9388,59.0698,49.84,"Chlorophyll A","Chl_a_Holm-Hansen_F",2.84401
"CLS","HUD2014007","L3_20","047","400231",2014,5,8,2014-05-08,"Spring","1407",-49.9388,59.0698,39.97,"Chlorophyll A","Chl_a_Holm-Hansen_F",3.820315
